onset	duration	trial_type	fixdur	fixrank
12.728	0	targetsT2	82	1
13.474	0	targetsT2	264	4
17.028	0	targetsD2	92	15
17.136	0	targetsT2	456	16
27.404	0	targetsT2	442	3
28.738	0	targetsT2	246	7
30.962	0	targetsD2	192	15
31.53	0	targetsD2	226	17
31.796	0	targetsD2	270	18
43.634	0	targetsD3	94	1
43.766	0	targetsD3	310	2
44.384	0	targetsD3	204	4
44.624	0	targetsD3	64	5
45.248	0	targetsT3	202	8
45.75	0	targetsD3	134	10
46.252	0	targetsD3	196	12
46.744	0	targetsD3	362	14
47.47	0	targetsD3	228	16
47.734	0	targetsD3	240	17
47.99	0	targetsT3	178	18
48.198	0	targetsD3	366	19
95.564	0	targetsT2	254	18
126.668	0	targetsD3	372	8
128.674	0	targetsT3	394	14
130.134	0	targetsT3	1140	17
145.432	0	targetsT2	400	13
146.292	0	targetsT2	260	15
147.472	0	targetsD2	274	18
159.39	0	targetsT1	84	2
159.61	0	targetsT1	230	4
160.208	0	targetsT1	284	6
160.52	0	targetsD1	260	7
161.042	0	targetsD1	318	9
161.38	0	targetsD1	194	10
196.52	0	targetsT3	146	1
197.266	0	targetsT3	424	4
200.82	0	targetsD3	758	14
226.468	0	targetsT1	262	9
239.066	0	targetsT2	264	2
241.278	0	targetsT2	258	10
253.494	0	targetsT3	258	2
256.038	0	targetsT3	192	10
257.304	0	targetsT3	200	14
270.266	0	targetsT3	216	5
271.136	0	targetsT3	206	8
272.708	0	targetsD3	204	14
274.148	0	targetsD3	286	18
274.456	0	targetsT3	152	19
284.34	0	targetsD1	256	9
301.054	0	targetsD3	198	8
302.166	0	targetsT3	226	12
302.788	0	targetsT3	254	14
303.376	0	targetsT3	412	16
312.612	0	targetsD1	240	2
313.158	0	targetsD1	74	4
313.496	0	targetsD1	246	6
313.766	0	targetsT1	160	7
314.196	0	targetsT1	210	9
347.722	0	targetsT1	400	10
361.228	0	targetsD2	214	1
361.55	0	targetsD2	158	2
361.754	0	targetsD2	222	3
361.998	0	targetsD2	200	4
362.726	0	targetsD2	396	7
363.722	0	targetsD2	256	10
364.638	0	targetsD2	188	13
365.244	0	targetsT2	284	15
365.56	0	targetsD2	354	16
365.948	0	targetsT2	314	17
366.294	0	targetsT2	246	18
