onset	duration	trial_type	fixdur	fixrank
11.948	0	targetsT3	328	4
12.288	0	targetsD3	326	5
15.046	0	targetsT3	466	16
16.136	0	targetsD3	162	19
27.454	0	targetsT1	66	4
28.04	0	targetsD1	258	6
28.804	0	targetsD1	280	9
29.104	0	targetsD1	250	10
30.644	0	targetsD1	196	16
30.856	0	targetsD1	176	17
43.102	0	targetsD2	368	1
43.502	0	targetsD2	236	2
43.982	0	targetsD2	328	4
44.638	0	targetsD2	280	6
45.216	0	targetsD2	220	8
45.46	0	targetsT2	302	9
46.49	0	targetsD2	242	12
48.372	0	targetsD2	824	18
61.01	0	targetsT1	494	6
76.288	0	targetsT2	408	1
77.352	0	targetsT2	312	4
81.528	0	targetsT2	284	18
92.508	0	targetsT3	418	6
92.96	0	targetsT3	524	7
96.466	0	targetsD3	278	16
126.826	0	targetsT1	216	16
140.278	0	targetsT3	632	1
141.254	0	targetsT3	332	3
146.61	0	targetsD3	118	21
156.694	0	targetsT2	222	2
157.96	0	targetsD2	390	6
158.72	0	targetsT2	294	8
162.41	0	targetsD2	342	18
177.922	0	targetsT3	378	16
178.542	0	targetsT3	80	17
193.232	0	targetsT1	228	10
206.73	0	targetsD3	342	1
207.516	0	targetsD3	258	3
207.798	0	targetsD3	224	4
208.052	0	targetsT3	512	5
208.604	0	targetsD3	272	6
208.896	0	targetsD3	280	7
211.434	0	targetsD3	290	16
211.742	0	targetsD3	212	17
212.334	0	targetsT3	560	19
213.262	0	targetsT3	294	21
226.852	0	targetsD1	284	4
228.412	0	targetsT1	268	9
244.992	0	targetsT2	272	6
246.994	0	targetsT2	96	12
283.016	0	targetsT1	344	17
294.994	0	targetsT2	302	6
295.964	0	targetsD2	318	9
299.138	0	targetsT2	24	18
